index,r_schedule,g_schedule,b_schedule,orig_r_schedule,orig_g_schedule,orig_b_schedule,orig_config_idx,circuit_distance,collisions
801,"[3, 4, 6, 2, 5, 1]","[3, 6, 1, 4, 2, 5]","[5, 2, 4, 1, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
802,"[3, 4, 6, 2, 5, 1]","[3, 5, 1, 4, 2, 6]","[5, 2, 4, 1, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
803,"[3, 4, 6, 2, 5, 1]","[3, 6, 2, 4, 1, 5]","[5, 2, 4, 1, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
804,"[3, 4, 6, 2, 5, 1]","[3, 5, 2, 4, 1, 6]","[5, 2, 4, 1, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
805,"[3, 4, 6, 2, 5, 1]","[4, 1, 6, 3, 5, 2]","[2, 5, 3, 6, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
806,"[3, 4, 6, 2, 5, 1]","[4, 1, 6, 3, 5, 2]","[2, 6, 3, 5, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
807,"[3, 4, 6, 2, 5, 1]","[4, 1, 6, 3, 5, 2]","[1, 5, 3, 6, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
808,"[3, 4, 6, 2, 5, 1]","[4, 1, 6, 3, 5, 2]","[1, 6, 3, 5, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
809,"[3, 4, 5, 2, 6, 1]","[3, 6, 1, 4, 2, 5]","[6, 2, 4, 1, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
810,"[3, 4, 5, 2, 6, 1]","[3, 5, 1, 4, 2, 6]","[6, 2, 4, 1, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
811,"[3, 4, 5, 2, 6, 1]","[3, 6, 2, 4, 1, 5]","[6, 2, 4, 1, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
812,"[3, 4, 5, 2, 6, 1]","[3, 5, 2, 4, 1, 6]","[6, 2, 4, 1, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
813,"[3, 4, 5, 2, 6, 1]","[4, 1, 5, 3, 6, 2]","[2, 5, 3, 6, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
814,"[3, 4, 5, 2, 6, 1]","[4, 1, 5, 3, 6, 2]","[2, 6, 3, 5, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
815,"[3, 4, 5, 2, 6, 1]","[4, 1, 5, 3, 6, 2]","[1, 5, 3, 6, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
816,"[3, 4, 5, 2, 6, 1]","[4, 1, 5, 3, 6, 2]","[1, 6, 3, 5, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
817,"[3, 4, 6, 1, 5, 2]","[3, 6, 1, 4, 2, 5]","[5, 1, 4, 2, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
818,"[3, 4, 6, 1, 5, 2]","[3, 5, 1, 4, 2, 6]","[5, 1, 4, 2, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
819,"[3, 4, 6, 1, 5, 2]","[3, 6, 2, 4, 1, 5]","[5, 1, 4, 2, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
820,"[3, 4, 6, 1, 5, 2]","[3, 5, 2, 4, 1, 6]","[5, 1, 4, 2, 6, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
821,"[3, 4, 6, 1, 5, 2]","[4, 2, 6, 3, 5, 1]","[2, 5, 3, 6, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
822,"[3, 4, 6, 1, 5, 2]","[4, 2, 6, 3, 5, 1]","[2, 6, 3, 5, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
823,"[3, 4, 6, 1, 5, 2]","[4, 2, 6, 3, 5, 1]","[1, 5, 3, 6, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
824,"[3, 4, 6, 1, 5, 2]","[4, 2, 6, 3, 5, 1]","[1, 6, 3, 5, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
825,"[3, 4, 5, 1, 6, 2]","[3, 6, 1, 4, 2, 5]","[6, 1, 4, 2, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
826,"[3, 4, 5, 1, 6, 2]","[3, 5, 1, 4, 2, 6]","[6, 1, 4, 2, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
827,"[3, 4, 5, 1, 6, 2]","[3, 6, 2, 4, 1, 5]","[6, 1, 4, 2, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
828,"[3, 4, 5, 1, 6, 2]","[3, 5, 2, 4, 1, 6]","[6, 1, 4, 2, 5, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
829,"[3, 4, 5, 1, 6, 2]","[4, 2, 5, 3, 6, 1]","[2, 5, 3, 6, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
830,"[3, 4, 5, 1, 6, 2]","[4, 2, 5, 3, 6, 1]","[2, 6, 3, 5, 1, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
831,"[3, 4, 5, 1, 6, 2]","[4, 2, 5, 3, 6, 1]","[1, 5, 3, 6, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
832,"[3, 4, 5, 1, 6, 2]","[4, 2, 5, 3, 6, 1]","[1, 6, 3, 5, 2, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[2, 5, 3, 6, 1, 4]",18,6,0
833,"[4, 3, 1, 5, 2, 6]","[4, 1, 6, 3, 5, 2]","[2, 5, 1, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
834,"[4, 3, 1, 5, 2, 6]","[4, 1, 5, 3, 6, 2]","[2, 5, 1, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
835,"[4, 3, 1, 5, 2, 6]","[4, 2, 6, 3, 5, 1]","[2, 5, 1, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
836,"[4, 3, 1, 5, 2, 6]","[4, 2, 5, 3, 6, 1]","[2, 5, 1, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
837,"[4, 3, 1, 6, 2, 5]","[4, 1, 6, 3, 5, 2]","[2, 6, 1, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
838,"[4, 3, 1, 6, 2, 5]","[4, 1, 5, 3, 6, 2]","[2, 6, 1, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
839,"[4, 3, 1, 6, 2, 5]","[4, 2, 6, 3, 5, 1]","[2, 6, 1, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
840,"[4, 3, 1, 6, 2, 5]","[4, 2, 5, 3, 6, 1]","[2, 6, 1, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
841,"[4, 3, 2, 5, 1, 6]","[4, 1, 6, 3, 5, 2]","[1, 5, 2, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
842,"[4, 3, 2, 5, 1, 6]","[4, 1, 5, 3, 6, 2]","[1, 5, 2, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
843,"[4, 3, 2, 5, 1, 6]","[4, 2, 6, 3, 5, 1]","[1, 5, 2, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
844,"[4, 3, 2, 5, 1, 6]","[4, 2, 5, 3, 6, 1]","[1, 5, 2, 6, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
845,"[4, 3, 2, 6, 1, 5]","[4, 1, 6, 3, 5, 2]","[1, 6, 2, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
846,"[4, 3, 2, 6, 1, 5]","[4, 1, 5, 3, 6, 2]","[1, 6, 2, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
847,"[4, 3, 2, 6, 1, 5]","[4, 2, 6, 3, 5, 1]","[1, 6, 2, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
848,"[4, 3, 2, 6, 1, 5]","[4, 2, 5, 3, 6, 1]","[1, 6, 2, 5, 3, 4]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
849,"[3, 4, 6, 2, 5, 1]","[3, 6, 1, 4, 2, 5]","[5, 2, 6, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
850,"[3, 4, 6, 2, 5, 1]","[3, 5, 1, 4, 2, 6]","[5, 2, 6, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
851,"[3, 4, 6, 2, 5, 1]","[3, 6, 2, 4, 1, 5]","[5, 2, 6, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
852,"[3, 4, 6, 2, 5, 1]","[3, 5, 2, 4, 1, 6]","[5, 2, 6, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
853,"[3, 4, 5, 2, 6, 1]","[3, 6, 1, 4, 2, 5]","[6, 2, 5, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
854,"[3, 4, 5, 2, 6, 1]","[3, 5, 1, 4, 2, 6]","[6, 2, 5, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
855,"[3, 4, 5, 2, 6, 1]","[3, 6, 2, 4, 1, 5]","[6, 2, 5, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
856,"[3, 4, 5, 2, 6, 1]","[3, 5, 2, 4, 1, 6]","[6, 2, 5, 1, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
857,"[3, 4, 6, 1, 5, 2]","[3, 6, 1, 4, 2, 5]","[5, 1, 6, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
858,"[3, 4, 6, 1, 5, 2]","[3, 5, 1, 4, 2, 6]","[5, 1, 6, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
859,"[3, 4, 6, 1, 5, 2]","[3, 6, 2, 4, 1, 5]","[5, 1, 6, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
860,"[3, 4, 6, 1, 5, 2]","[3, 5, 2, 4, 1, 6]","[5, 1, 6, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
861,"[3, 4, 5, 1, 6, 2]","[3, 6, 1, 4, 2, 5]","[6, 1, 5, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
862,"[3, 4, 5, 1, 6, 2]","[3, 5, 1, 4, 2, 6]","[6, 1, 5, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
863,"[3, 4, 5, 1, 6, 2]","[3, 6, 2, 4, 1, 5]","[6, 1, 5, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
864,"[3, 4, 5, 1, 6, 2]","[3, 5, 2, 4, 1, 6]","[6, 1, 5, 2, 4, 3]","[4, 3, 1, 5, 2, 6]","[3, 6, 1, 4, 2, 5]","[1, 5, 2, 6, 3, 4]",19,6,0
